"","Suburb","Rooms","Type","Address","Method","SellerG","Date","Distance","Postcode","Landsize","CouncilArea","Lattitude","Longtitude","Regionname","Propertycount","Price"
"19895","Meadow Heights","3","h","16 Hopkins Wy","S","HAR",2018-03-17,17.4,"3048",563,"Hume City Council",-37.64159,144.92453,"Northern Metropolitan",4704,510500
"19896","Meadow Heights","3","h","25 Melaleuca Dr","PI","Barry",2018-03-17,17.4,"3048",470,"Hume City Council",-37.64676,144.91356,"Northern Metropolitan",4704,480000
"19897","Meadow Heights","4","h","5 Mia Pl","VB","Brad",2018-03-17,17.4,"3048",510,"Hume City Council",-37.64097,144.91952,"Northern Metropolitan",4704,460000
"19898","Melton South","3","h","24 Brennan St","S","hockingstuart",2018-03-17,29.8,"3338",603,"Melton City Council",-37.70478,144.57211,"Western Victoria",4718,443000
"19899","Melton West","3","h","4 Eliana Cl","SP","FN",2018-03-17,31.7,"3337",879,"Melton City Council",-37.66952,144.55359,"Northern Victoria",6065,465000
"19900","Mentone","4","h","83 Collins St","S","hockingstuart",2018-03-17,20,"3194",635,"Kingston City Council",-37.97967,145.06246,"South-Eastern Metropolitan",6162,1530000
"19901","Mentone","4","h","23 Flinders St","VB","Buxton",2018-03-17,20,"3194",604,"Kingston City Council",-37.97575,145.0575,"South-Eastern Metropolitan",6162,1535000
"19902","Mernda","3","h","49 Cortona Gra","S","RW",2018-03-17,25.9,"3754",336,"Whittlesea City Council",-37.60419,145.08172,"Northern Metropolitan",5812,508000
"19903","Mernda","4","h","7 Francesca Dr","SP","HAR",2018-03-17,25.9,"3754",553,"Whittlesea City Council",-37.60786,145.08913,"Northern Metropolitan",5812,720000
"19904","Mernda","4","h","25 Lockhart St","PI","Love",2018-03-17,25.9,"3754",336,"Whittlesea City Council",-37.58557,145.08408,"Northern Metropolitan",5812,5e+05
"19905","Mernda","4","h","18 Pomegranate Gr","PN","LJ",2018-03-17,25.9,"3754",448,"Whittlesea City Council",-37.60768,145.09874,"Northern Metropolitan",5812,610000
"19906","Middle Park","4","h","36 Park Rd","S","Cayzer",2018-03-17,3,"3206",199,"Port Phillip City Council",-37.85372,144.96579,"Southern Metropolitan",2019,2650000
"19907","Mill Park","4","h","60 Blackman Av","SP","Barry",2018-03-17,17.9,"3082",604,"Whittlesea City Council",-37.66356,145.06762,"Northern Metropolitan",10529,737500
"19908","Mill Park","3","h","25 Carroll Cr","PI","Ray",2018-03-17,17.9,"3082",610,"Whittlesea City Council",-37.66694,145.04194,"Northern Metropolitan",10529,711250
"19909","Mill Park","3","h","273 Childs Rd","S","Barry",2018-03-17,17.9,"3082",533,"Whittlesea City Council",-37.66356,145.05606,"Northern Metropolitan",10529,640000
"19910","Mill Park","3","h","7 Flintoff Ct","S","Ray",2018-03-17,17.9,"3082",617,"Whittlesea City Council",-37.6652,145.0364,"Northern Metropolitan",10529,665000
"19911","Mill Park","3","h","9 McClelland Dr","S","HAR",2018-03-17,17.9,"3082",545,"Whittlesea City Council",-37.65795,145.06007,"Northern Metropolitan",10529,711250
"19912","Mill Park","3","h","8 Northam Ct","S","Ray",2018-03-17,17.9,"3082",644,"Whittlesea City Council",-37.66795,145.05018,"Northern Metropolitan",10529,625000
"19913","Mill Park","3","h","61 Pindari Av","S","Ray",2018-03-17,17.9,"3082",531,"Whittlesea City Council",-37.65392,145.05106,"Northern Metropolitan",10529,590000
"19914","Mill Park","3","h","5 Protea Ct","S","Ray",2018-03-17,17.9,"3082",604,"Whittlesea City Council",-37.67145,145.0478,"Northern Metropolitan",10529,620000
"19915","Mitcham","2","h","54 Barkly Tce","S","Ray",2018-03-17,17.2,"3132",461,"Whitehorse City Council",-37.81713,145.19954,"Eastern Metropolitan",6871,845000
"19916","Mitcham","4","h","33 Linlithgow St","S","Noel",2018-03-17,17.2,"3132",507,"Whitehorse City Council",-37.82282,145.2051,"Eastern Metropolitan",6871,1212000
"19917","Mont Albert","4","h","6 Carson Av","VB","Marshall",2018-03-17,10.2,"3127",553,"Boroondara City Council",-37.81465,145.10415,"Eastern Metropolitan",2079,2300000
"19918","Mont Albert","4","h","2 High St","S","Marshall",2018-03-17,10.2,"3127",680,"Boroondara City Council",-37.81894,145.10602,"Eastern Metropolitan",2079,2267500
"19919","Montmorency","5","h","8 Aanensen Ct","S","Jellis",2018-03-17,16.2,"3094",849,"Banyule City Council",-37.72081,145.12913,"Eastern Metropolitan",3891,980000
"19920","Moonee Ponds","4","h","37 Addison St","S","Jellis",2018-03-17,6.2,"3039",438,"Moonee Valley City Council",-37.77011,144.92881,"Western Metropolitan",6232,1835000
"19921","Moonee Ponds","3","h","23 Byron St","PI","McDonald",2018-03-17,6.2,"3039",525,"Moonee Valley City Council",-37.77155,144.92166,"Western Metropolitan",6232,1800000
"19922","Moonee Ponds","4","h","86C Clarinda Rd","S","Nelson",2018-03-17,6.2,"3039",596,"Moonee Valley City Council",-37.76302,144.90807,"Western Metropolitan",6232,1683000
"19923","Moonee Ponds","4","h","22 Darling St","S","McDonald",2018-03-17,6.2,"3039",550,"Moonee Valley City Council",-37.7677,144.91107,"Western Metropolitan",6232,1800000
"19924","Moonee Ponds","4","h","28 Steele St","S","Jellis",2018-03-17,6.2,"3039",669,"Moonee Valley City Council",-37.76963,144.92948,"Western Metropolitan",6232,1782000
"19925","Moorabbin","3","h","3 Joan St","VB","Woodards",2018-03-17,14.3,"3189",636,"Kingston City Council",-37.94123,145.04988,"Southern Metropolitan",2555,1100000
"19926","Mooroolbark","4","h","31 Andrew St","VB","McGrath",2018-03-17,26.5,"3138",369,"Yarra Ranges Shire Council",-37.78027,145.30841,"Eastern Victoria",8280,720000
"19927","Mooroolbark","3","h","173 Cardigan Rd","VB","McGrath",2018-03-17,26.5,"3138",1280,"Yarra Ranges Shire Council",-37.78975,145.33579,"Eastern Victoria",8280,650000
"19928","Mooroolbark","4","h","33 Highland Cr","S","Barry",2018-03-17,26.5,"3138",983,"Yarra Ranges Shire Council",-37.79215,145.31267,"Eastern Victoria",8280,790000
"19929","Mooroolbark","3","h","25 Neville St","S","Fletchers",2018-03-17,26.5,"3138",862,"Yarra Ranges Shire Council",-37.78133,145.30885,"Eastern Victoria",8280,940000
"19930","Mooroolbark","4","h","5 Partridge Wy","PI","Fletchers",2018-03-17,26.5,"3138",883,"Yarra Ranges Shire Council",-37.75983,145.32141,"Eastern Victoria",8280,720000
"19931","Mount Waverley","4","h","56 Alice St","S","Stockdale",2018-03-17,14.2,"3149",738,"Monash City Council",-37.8677,145.12696,"Eastern Metropolitan",13366,1378000
"19932","Mount Waverley","5","h","69 Bruce St","PI","Jellis",2018-03-17,14.2,"3149",1058,"Monash City Council",-37.88492,145.13459,"Eastern Metropolitan",13366,855000
"19933","Mount Waverley","4","h","49 Carrol Gr","S","Jellis",2018-03-17,14.2,"3149",733,"Monash City Council",-37.89139,145.11456,"Eastern Metropolitan",13366,1092000
"19934","Mount Waverley","3","h","18 Judith Ct","PI","McGrath",2018-03-17,14.2,"3149",845,"Monash City Council",-37.887,145.13818,"Eastern Metropolitan",13366,1406000
"19935","Mount Waverley","4","h","11 Mummery St","S","Biggin",2018-03-17,14.2,"3149",806,"Monash City Council",-37.87923,145.12935,"Eastern Metropolitan",13366,1705000
"19936","Mount Waverley","3","h","27 Solomon St","S","McGrath/First",2018-03-17,14.2,"3149",660,"Monash City Council",-37.88811,145.11153,"Eastern Metropolitan",13366,1e+06
"19937","Mount Waverley","3","h","40 Sunhill Rd","PI","Barry",2018-03-17,14.2,"3149",724,"Monash City Council",-37.86824,145.128,"Eastern Metropolitan",13366,1400000
"19938","Mount Waverley","4","h","68 Wilga St","PI","McGrath",2018-03-17,14.2,"3149",673,"Monash City Council",-37.89003,145.13272,"Eastern Metropolitan",13366,1500000
"19939","Mulgrave","3","h","6 Murdoch Av","S","Harcourts",2018-03-17,18.8,"3170",648,"Monash City Council",-37.91449,145.16173,"South-Eastern Metropolitan",7113,960000
"19940","Murrumbeena","3","h","2 Atkinson St","VB","Woodards",2018-03-17,10.1,"3163",636,"Glen Eira City Council",-37.90381,145.06992,"Southern Metropolitan",4442,1300000
"19941","Murrumbeena","3","h","6 Thaxted Rd","S","Jellis",2018-03-17,10.1,"3163",663,"Glen Eira City Council",-37.89836,145.06843,"Southern Metropolitan",4442,1352500
"19942","Newport","3","h","53 Agg St","PI","Village",2018-03-17,6.2,"3015",338,"Hobsons Bay City Council",-37.84343,144.87567,"Western Metropolitan",5498,950000
"19943","Newport","5","h","78 Anderson St","S","Williams",2018-03-17,6.2,"3015",479,"Hobsons Bay City Council",-37.84456,144.87459,"Western Metropolitan",5498,1680000
"19944","Newport","2","h","2A Ford St","VB","Greg",2018-03-17,6.2,"3015",173,"Hobsons Bay City Council",-37.84426,144.87911,"Western Metropolitan",5498,850000
"19945","Newport","3","h","195 Mason St","SP","hockingstuart",2018-03-17,6.2,"3015",528,"Hobsons Bay City Council",-37.84089,144.86617,"Western Metropolitan",5498,1030000
"19946","Newport","3","h","3 Mirls St","SP","Williams",2018-03-17,6.2,"3015",305,"Hobsons Bay City Council",-37.84541,144.87913,"Western Metropolitan",5498,881000
"19947","Niddrie","3","h","44 Diamond St","S","Barry",2018-03-17,10.4,"3042",245,"Moonee Valley City Council",-37.74639,144.88982,"Western Metropolitan",2291,960000
"19948","Niddrie","3","h","34 Grandview Rd","S","Barry",2018-03-17,10.4,"3042",650,"Moonee Valley City Council",-37.73843,144.88903,"Western Metropolitan",2291,1355000
"19949","Niddrie","4","h","23 Hutchison St","S","Nelson",2018-03-17,10.4,"3042",344,"Moonee Valley City Council",-37.73779,144.88392,"Western Metropolitan",2291,1340000
"19950","Niddrie","4","h","63A Nolan St","VB","Nelson",2018-03-17,10.4,"3042",314,"Moonee Valley City Council",-37.741,144.88474,"Western Metropolitan",2291,1300000
"19951","Noble Park","3","h","14 Kleine St","S","C21",2018-03-17,22.7,"3174",533,"Greater Dandenong City Council",-37.97064,145.16896,"South-Eastern Metropolitan",11806,680000
"19952","North Melbourne","3","h","9 George St","S","Peter",2018-03-17,1.8,"3051",214,"Melbourne City Council",-37.79025,144.94093,"Northern Metropolitan",6821,1270000
"19953","Northcote","2","h","4 Balgonie Pl","S","Nelson",2018-03-17,5.3,"3070",130,"Darebin City Council",-37.77018,144.99969,"Northern Metropolitan",11364,940000
"19954","Northcote","2","h","53 Bent St","S","Nelson",2018-03-17,5.3,"3070",240,"Darebin City Council",-37.76718,144.9949,"Northern Metropolitan",11364,1010000
"19955","Northcote","4","h","40 Bridge St","S","Jellis",2018-03-17,5.3,"3070",378,"Darebin City Council",-37.77813,144.99383,"Northern Metropolitan",11364,1750000
"19956","Northcote","4","h","146 Elm St","S","Collins",2018-03-17,5.3,"3070",391,"Darebin City Council",-37.76698,144.98948,"Northern Metropolitan",11364,1875000
"19957","Northcote","3","h","83 Gladstone Av","SP","Jellis",2018-03-17,5.3,"3070",373,"Darebin City Council",-37.76554,144.9944,"Northern Metropolitan",11364,1325000
"19958","Northcote","3","h","4 Jeffrey St","VB","McGrath",2018-03-17,5.3,"3070",222,"Darebin City Council",-37.78323,145.00957,"Northern Metropolitan",11364,1225000
"19959","Northcote","3","h","9 McLachlan St","S","Jellis",2018-03-17,5.3,"3070",423,"Darebin City Council",-37.78207,144.99348,"Northern Metropolitan",11364,2125000
"19960","Northcote","3","h","10 Oldis Av","S","Jellis",2018-03-17,5.3,"3070",618,"Darebin City Council",-37.77328,144.99962,"Northern Metropolitan",11364,1400000
"19961","Northcote","4","h","41 South Cr","PI","Woodards",2018-03-17,5.3,"3070",561,"Darebin City Council",-37.77886,145.00307,"Northern Metropolitan",11364,1610000
"19962","Nunawading","3","h","143 Junction Rd","PI","Noel",2018-03-17,15.4,"3131",631,"Manningham City Council",-37.80796,145.17397,"Eastern Metropolitan",4973,950000
"19963","Nunawading","3","h","24 Nicholson St","S","Noel",2018-03-17,15.4,"3131",728,"Manningham City Council",-37.81453,145.17882,"Eastern Metropolitan",4973,1115000
"19964","Nunawading","3","h","242 Springvale Rd","S","Jellis",2018-03-17,15.4,"3131",711,"Manningham City Council",-37.82665,145.17404,"Eastern Metropolitan",4973,1105000
"19965","Oak Park","3","h","5 Curie Av","S","Nelson",2018-03-17,11.2,"3046",754,"Moreland City Council",-37.71626,144.92604,"Northern Metropolitan",2651,1099000
"19966","Oak Park","3","h","46 Vincent St","S","Nelson",2018-03-17,11.2,"3046",696,"Moreland City Council",-37.71921,144.91501,"Northern Metropolitan",2651,930000
"19967","Oakleigh South","3","h","13 Norwood St","S","Ray",2018-03-17,15.5,"3167",534,"Kingston City Council",-37.93735,145.08472,"South-Eastern Metropolitan",3692,898000
"19968","Officer","4","h","40 Tolkien Bvd","PI","Ray",2018-03-17,43.3,"3809",269,"Cardinia Shire Council",-38.0752,145.42394,"Eastern Victoria",2768,576500
"19969","Parkdale","4","h","10 Cherrington Ct","VB","Buxton",2018-03-17,21.5,"3195",650,"Kingston City Council",-37.9941,145.08355,"South-Eastern Metropolitan",5087,1100000
"19970","Pascoe Vale","2","u","2/2 Archibald St","S","Brad",2018-03-17,8.5,"3044",167,"Moreland City Council",-37.73031,144.93294,"Northern Metropolitan",7485,660000
"19971","Pascoe Vale","4","h","70 Kent Rd","PI","Nelson",2018-03-17,8.5,"3044",486,"Moreland City Council",-37.72029,144.94321,"Northern Metropolitan",7485,990000
"19972","Pascoe Vale","2","h","30 Park St","S","Nelson",2018-03-17,8.5,"3044",486,"Moreland City Council",-37.72619,144.92447,"Northern Metropolitan",7485,852000
"19973","Pascoe Vale","4","h","3 Quick St","SP","Jellis",2018-03-17,8.5,"3044",283,"Moreland City Council",-37.72196,144.93017,"Northern Metropolitan",7485,863000
"19974","Pascoe Vale","2","t","195A Sussex St","SP","Ray",2018-03-17,8.5,"3044",124,"Moreland City Council",-37.72314,144.9507,"Northern Metropolitan",7485,515000
"19975","Pascoe Vale","3","h","16 Wicklow St","S","Brad",2018-03-17,8.5,"3044",500,"Moreland City Council",-37.71867,144.94259,"Northern Metropolitan",7485,830000
"19976","Patterson Lakes","4","h","3 Town La","PI","Buxton",2018-03-17,31.2,"3197",460,"Kingston City Council",-38.06049,145.14094,"South-Eastern Metropolitan",3351,975000
"19977","Point Cook","4","h","11 Catania Av","PI","Barry",2018-03-17,14.7,"3030",725,"Wyndham City Council",-37.89011,144.73919,"Western Metropolitan",15542,690000
"19978","Point Cook","4","h","1 Daisy Dr","S","Point",2018-03-17,14.7,"3030",540,"Wyndham City Council",-37.90482,144.75049,"Western Metropolitan",15542,738000
"19979","Point Cook","4","h","6 Lincolnheath Bvd","SP","Barry",2018-03-17,14.7,"3030",700,"Wyndham City Council",-37.90265,144.7522,"Western Metropolitan",15542,830000
"19980","Port Melbourne","3","h","155 Dow St","VB","Kay",2018-03-17,3.5,"3207",459,"Melbourne City Council",-37.84036,144.94222,"Southern Metropolitan",8648,1725000
"19981","Port Melbourne","3","h","376 Howe Pde","S","Greg",2018-03-17,3.5,"3207",323,"Melbourne City Council",-37.83687,144.92593,"Southern Metropolitan",8648,1276000
"19982","Port Melbourne","4","h","1 Page Av","PI","Marshall",2018-03-17,3.5,"3207",329,"Melbourne City Council",-37.83641,144.92679,"Southern Metropolitan",8648,1820000
"19983","Port Melbourne","2","h","280 Williamstown Rd","PN","Cayzer",2018-03-17,3.5,"3207",295,"Melbourne City Council",-37.83646,144.91855,"Southern Metropolitan",8648,1150000
"19984","Prahran","4","h","62 Aberdeen Rd","PI","Marshall",2018-03-17,4.6,"3181",164,"Stonnington City Council",-37.85288,145.00531,"Southern Metropolitan",7717,2420000
"19985","Prahran","2","h","389 High St","S","Biggin",2018-03-17,4.6,"3181",164,"Stonnington City Council",-37.85277,145.00129,"Southern Metropolitan",7717,1350000
"19986","Preston","3","h","16 Arthur St","PN","Love",2018-03-17,8.4,"3072",493,"Darebin City Council",-37.74356,144.99956,"Northern Metropolitan",14577,902500
"19987","Preston","4","h","21 Birch St","PI","McGrath",2018-03-17,8.4,"3072",545,"Darebin City Council",-37.74438,144.9857,"Northern Metropolitan",14577,1295250
"19988","Preston","3","h","91 Dundas St","PI","Spencer",2018-03-17,8.4,"3072",301,"Darebin City Council",-37.75302,145.00948,"Northern Metropolitan",14577,950000
"19989","Preston","2","t","50 Garnet St","S","Ray",2018-03-17,8.4,"3072",152,"Darebin City Council",-37.74542,145.00086,"Northern Metropolitan",14577,635000
"19990","Preston","3","h","252 Gower St","S","Nelson",2018-03-17,8.4,"3072",353,"Darebin City Council",-37.74064,145.00746,"Northern Metropolitan",14577,1e+06
"19991","Preston","3","h","68 Hotham St","PI","McGrath",2018-03-17,8.4,"3072",206,"Darebin City Council",-37.74731,145.00751,"Northern Metropolitan",14577,1250000
"19992","Preston","3","h","6 Irene St","VB","New",2018-03-17,8.4,"3072",475,"Darebin City Council",-37.74465,145.00603,"Northern Metropolitan",14577,870000
"19993","Preston","3","h","52 Madeline St","S","Nelson",2018-03-17,8.4,"3072",530,"Darebin City Council",-37.73317,145.02,"Northern Metropolitan",14577,902500
"19994","Preston","3","h","48 Malpas St","S","Nelson",2018-03-17,8.4,"3072",535,"Darebin City Council",-37.734,145.0202,"Northern Metropolitan",14577,1085000
"19995","Preston","3","h","63 Malpas St","S","Nelson",2018-03-17,8.4,"3072",650,"Darebin City Council",-37.73412,145.0186,"Northern Metropolitan",14577,752000
"19996","Princes Hill","2","h","244 Richardson St","S","Woodards",2018-03-17,3.5,"3054",124,"Yarra City Council",-37.78395,144.96755,"Northern Metropolitan",1008,1530000
"19997","Reservoir","3","h","11 Bogong Ct","VB","Ray",2018-03-17,12,"3073",514,"Darebin City Council",-37.70846,144.99122,"Northern Metropolitan",21650,755000
"19998","Reservoir","3","h","36 Crispe St","S","Barry",2018-03-17,12,"3073",625,"Darebin City Council",-37.72626,144.99482,"Northern Metropolitan",21650,1022000
"19999","Reservoir","2","h","30 Elinda Pl","S","Ray",2018-03-17,12,"3073",144,"Darebin City Council",-37.69824,145.02372,"Northern Metropolitan",21650,445000
"20000","Reservoir","2","h","604A Gilbert Rd","S","RW",2018-03-17,12,"3073",192,"Darebin City Council",-37.72589,144.99266,"Northern Metropolitan",21650,730000
"20001","Reservoir","3","h","66 Glasgow Av","S","Nelson",2018-03-17,12,"3073",587,"Darebin City Council",-37.70309,144.99782,"Northern Metropolitan",21650,730000
"20002","Reservoir","3","h","31 Henty St","S","Nelson",2018-03-17,12,"3073",515,"Darebin City Council",-37.71932,145.00038,"Northern Metropolitan",21650,947500
"20003","Reservoir","3","t","117c Hickford St","S","Ray",2018-03-17,12,"3073",208,"Darebin City Council",-37.70436,145.01726,"Northern Metropolitan",21650,691000
"20004","Reservoir","3","h","7 Pickett St","S","Barry",2018-03-17,12,"3073",289,"Darebin City Council",-37.70222,145.01666,"Northern Metropolitan",21650,651000
"20005","Reservoir","3","h","41 Pine St","S","Love",2018-03-17,12,"3073",572,"Darebin City Council",-37.72013,144.99767,"Northern Metropolitan",21650,1029000
